pdf_path,company,registrant_name,company_name_mismatch,error
../downolad_files/data/nasdaq_annual_reports\bridgford-foods\NASDAQ_BRID_2018.pdf,bridgford-foods,BRIDGFORD FOODS CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\bridgford-foods\NASDAQ_BRID_2019.pdf,bridgford-foods,BRIDGFORD FOODS CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\bridgford-foods\NASDAQ_BRID_2020.pdf,bridgford-foods,BRIDGFORD FOODS CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\brightcove-inc\NASDAQ_BCOV_2018.pdf,brightcove-inc,BRIGHTCOVE INC.,False,
../downolad_files/data/nasdaq_annual_reports\brightcove-inc\NASDAQ_BCOV_2019.pdf,brightcove-inc,BRIGHTCOVE INC.,False,
../downolad_files/data/nasdaq_annual_reports\brighthouse-financial-inc\NASDAQ_BHF_2017.pdf,brighthouse-financial-inc,"Brighthouse Financial, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\brighthouse-financial-inc\NASDAQ_BHF_2018.pdf,brighthouse-financial-inc,"Brighthouse Financial, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\brightcove-inc\NASDAQ_BCOV_2020.pdf,brightcove-inc,BRIGHTCOVE INC.,False,
../downolad_files/data/nasdaq_annual_reports\brightcove-inc\NASDAQ_BCOV_2021.pdf,brightcove-inc,BRIGHTCOVE INC.,False,
../downolad_files/data/nasdaq_annual_reports\brighthouse-financial-inc\NASDAQ_BHF_2019.pdf,brighthouse-financial-inc,"Brighthouse Financial, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\brighthouse-financial-inc\NASDAQ_BHF_2020.pdf,brighthouse-financial-inc,"Brighthouse Financial, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\broadcom-corp\NASDAQ_AVGO_2020.pdf,broadcom-corp,,,
../downolad_files/data/nasdaq_annual_reports\broadcom-corp\NASDAQ_BRCM_2016.pdf,broadcom-corp,,,
../downolad_files/data/nasdaq_annual_reports\broadcom-corp\NASDAQ_BRCM_2017.pdf,broadcom-corp,,,
../downolad_files/data/nasdaq_annual_reports\broadcom-corp\NASDAQ_BRCM_2018.pdf,broadcom-corp,,,
../downolad_files/data/nasdaq_annual_reports\broadvision\NASDAQ_BVSN_2008.pdf,broadvision,"BROADVISION, INC.",False,
../downolad_files/data/nasdaq_annual_reports\broadvision\NASDAQ_BVSN_2016.pdf,broadvision,"BROADVISION, INC.",False,
../downolad_files/data/nasdaq_annual_reports\broadvision\NASDAQ_BVSN_2018.pdf,broadvision,"BROADVISION, INC.",False,
../downolad_files/data/nasdaq_annual_reports\broadvision\NASDAQ_BVSN_2017.pdf,broadvision,"BROADVISION, INC.",False,
../downolad_files/data/nasdaq_annual_reports\broadcom-corp\NASDAQ_BRCM_2019.pdf,broadcom-corp,,,
../downolad_files/data/nasdaq_annual_reports\broadwind-energy-inc\NASDAQ_BWEN_2019.pdf,broadwind-energy-inc,"BROADWIND ENERGY, INC.",False,
../downolad_files/data/nasdaq_annual_reports\broadwind-energy-inc\NASDAQ_BWEN_2018.pdf,broadwind-energy-inc,"BROADWIND ENERGY, INC.",False,
../downolad_files/data/nasdaq_annual_reports\broadwind-energy-inc\NASDAQ_BWEN_2020.pdf,broadwind-energy-inc,"BROADWIND, INC.",False,
../downolad_files/data/nasdaq_annual_reports\broadwind-energy-inc\NASDAQ_BWEN_2021.pdf,broadwind-energy-inc,"BROADWIND, INC.",False,
../downolad_files/data/nasdaq_annual_reports\brookline-bancorp-inc\NASDAQ_BRKL_2018.pdf,brookline-bancorp-inc,"BROOKLINE BANCORP, INC.",False,
../downolad_files/data/nasdaq_annual_reports\brookline-bancorp-inc\NASDAQ_BRKL_2019.pdf,brookline-bancorp-inc,"BROOKLINE BANCORP, INC.",False,
../downolad_files/data/nasdaq_annual_reports\brookline-bancorp-inc\NASDAQ_BRKL_2020.pdf,brookline-bancorp-inc,"BROOKLINE BANCORP, INC.",False,
../downolad_files/data/nasdaq_annual_reports\brookline-bancorp-inc\NASDAQ_BRKL_2021.pdf,brookline-bancorp-inc,"BROOKLINE BANCORP, INC.",False,
../downolad_files/data/nasdaq_annual_reports\brooks-automation-inc\NASDAQ_BRKS_2017.pdf,brooks-automation-inc,"Brooks Automation, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\brooks-automation-inc\NASDAQ_BRKS_2018.pdf,brooks-automation-inc,"Brooks Automation, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\brooks-automation-inc\NASDAQ_BRKS_2019.pdf,brooks-automation-inc,"Brooks Automation, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\brp-group-inc\NASDAQ_BRP_2020.pdf,brp-group-inc,"BRP GROUP, INC.",False,
../downolad_files/data/nasdaq_annual_reports\brooks-automation-inc\NASDAQ_BRKS_2020.pdf,brooks-automation-inc,"Brooks Automation, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\bruker-corporation\NASDAQ_BRKR_2018.pdf,bruker-corporation,BRUKER CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\bruker-corporation\NASDAQ_BRKR_2020.pdf,bruker-corporation,BRUKER CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\bruker-corporation\NASDAQ_BRKR_2019.pdf,bruker-corporation,BRUKER CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\bruker-corporation\NASDAQ_BRKR_2021.pdf,bruker-corporation,BRUKER CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\bryn-mawr-bank-corp\NASDAQ_BMTC_2015.pdf,bryn-mawr-bank-corp,BRYN MAWR BANK CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\bryn-mawr-bank-corp\NASDAQ_BMTC_2016.pdf,bryn-mawr-bank-corp,BRYN MAWR BANK CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\brp-group-inc\NASDAQ_BRP_2019.pdf,brp-group-inc,"BRP GROUP, INC.",False,
../downolad_files/data/nasdaq_annual_reports\bsquare-corporation\NASDAQ_BSQR_2018.pdf,bsquare-corporation,BSQUARE CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\bryn-mawr-bank-corp\NASDAQ_BMTC_2018.pdf,bryn-mawr-bank-corp,CORPORATION,,
../downolad_files/data/nasdaq_annual_reports\bryn-mawr-bank-corp\NASDAQ_BMTC_2017.pdf,bryn-mawr-bank-corp,BRYN MAWR BANK CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\bsquare-corporation\NASDAQ_BSQR_2019.pdf,bsquare-corporation,BSQUARE CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\bsquare-corporation\NASDAQ_BSQR_2020.pdf,bsquare-corporation,,,
../downolad_files/data/nasdaq_annual_reports\builders-firstsource-inc\NASDAQ_BLDR_2020.pdf,builders-firstsource-inc,"BUILDERS FIRSTSOURCE, INC.",False,
../downolad_files/data/nasdaq_annual_reports\builders-firstsource-inc\NASDAQ_BLDR_2018_b46c10987b70463ab76d78e3aed34c81.pdf,builders-firstsource-inc,"BUILDERS FIRSTSOURCE, INC.",False,
../downolad_files/data/nasdaq_annual_reports\builders-firstsource-inc\NASDAQ_BLDR_2019.pdf,builders-firstsource-inc,"BUILDERS FIRSTSOURCE, INC.",False,
../downolad_files/data/nasdaq_annual_reports\builders-firstsource-inc\NASDAQ_BLDR_2021.pdf,builders-firstsource-inc,"BUILDERS FIRSTSOURCE, INC.",False,
../downolad_files/data/nasdaq_annual_reports\building-materials-holding-corporation\NASDAQ_BMCH_2014.pdf,building-materials-holding-corporation,"Stock Building Supply Holdings, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\building-materials-holding-corporation\NASDAQ_BMCH_2015.pdf,building-materials-holding-corporation,"BMC Stock Holdings, Inc.",True,
../downolad_files/data/nasdaq_annual_reports\business-first-bancshares-inc\NASDAQ_BFST_2016.pdf,business-first-bancshares-inc,"BUSINESS FIRST BANCSHARES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\building-materials-holding-corporation\NASDAQ_BMCH_2016.pdf,building-materials-holding-corporation,"BMC Stock Holdings, Inc.",True,
../downolad_files/data/nasdaq_annual_reports\building-materials-holding-corporation\NASDAQ_BMCH_2018.pdf,building-materials-holding-corporation,"BMC Stock Holdings, Inc.",True,
../downolad_files/data/nasdaq_annual_reports\business-first-bancshares-inc\NASDAQ_BFST_2017.pdf,business-first-bancshares-inc,"BUSINESS FIRST BANCSHARES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\business-first-bancshares-inc\NASDAQ_BFST_2018.pdf,business-first-bancshares-inc,"BUSINESS FIRST BANCSHARES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\business-first-bancshares-inc\NASDAQ_BFST_2019.pdf,business-first-bancshares-inc,"BUSINESS FIRST BANCSHARES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\building-materials-holding-corporation\NASDAQ_BMCH_2017.pdf,building-materials-holding-corporation,,,
../downolad_files/data/nasdaq_annual_reports\cabot-microelectronics-corporation\NASDAQ_CCMP_2018.pdf,cabot-microelectronics-corporation,CABOT MICROELECTRONICS CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\cabaletta-bio-inc\NASDAQ_CABA_2019.pdf,cabaletta-bio-inc,"CABALETTA BIO, INC.",False,
../downolad_files/data/nasdaq_annual_reports\cabaletta-bio-inc\NASDAQ_CABA_2020.pdf,cabaletta-bio-inc,"CABALETTA BIO, INC.",False,
../downolad_files/data/nasdaq_annual_reports\cabot-microelectronics-corporation\NASDAQ_CCMP_2020.pdf,cabot-microelectronics-corporation,,,
../downolad_files/data/nasdaq_annual_reports\cadence-design-systems-inc\NASDAQ_CDNS_2018.pdf,cadence-design-systems-inc,"CADENCE DESIGN SYSTEMS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\cabot-microelectronics-corporation\NASDAQ_CCMP_2021.pdf,cabot-microelectronics-corporation,"CMC Materials, Inc.",True,
../downolad_files/data/nasdaq_annual_reports\cabot-microelectronics-corporation\NASDAQ_CCMP_2019.pdf,cabot-microelectronics-corporation,,,
../downolad_files/data/nasdaq_annual_reports\cadence-design-systems-inc\NASDAQ_CDNS_2021.pdf,cadence-design-systems-inc,"CADENCE DESIGN SYSTEMS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\cadiz-inc\NASDAQ_CDZI_2018.pdf,cadiz-inc,,,
../downolad_files/data/nasdaq_annual_reports\cadence-design-systems-inc\NASDAQ_CDNS_2019.pdf,cadence-design-systems-inc,CADENCE DESIGN SYSTEMS INC,False,
../downolad_files/data/nasdaq_annual_reports\cadence-design-systems-inc\NASDAQ_CDNS_2020.pdf,cadence-design-systems-inc,"CADENCE DESIGN SYSTEMS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\cadiz-inc\NASDAQ_CDZI_2019.pdf,cadiz-inc,,,
../downolad_files/data/nasdaq_annual_reports\cadiz-inc\NASDAQ_CDZI_2020.pdf,cadiz-inc,,,
../downolad_files/data/nasdaq_annual_reports\cadiz-inc\NASDAQ_CDZI_2021.pdf,cadiz-inc,,,
../downolad_files/data/nasdaq_annual_reports\caesars-entertainment-corporation\NASDAQ_CZR_2018.pdf,caesars-entertainment-corporation,CAESARS ENTERTAINMENT CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\caesars-entertainment-corporation\NASDAQ_CZR_2019.pdf,caesars-entertainment-corporation,CAESARS ENTERTAINMENT CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\caesars-entertainment-corporation\NASDAQ_CZR_2020.pdf,caesars-entertainment-corporation,"CAESARS ENTERTAINMENT, INC.",False,
../downolad_files/data/nasdaq_annual_reports\caesarstone-ltd\NASDAQ_CSTE_2016.pdf,caesarstone-ltd,CAESARSTONE LTD.,False,
../downolad_files/data/nasdaq_annual_reports\caesars-entertainment-corporation\NASDAQ_CZR_2021.pdf,caesars-entertainment-corporation,"CAESARS ENTERTAINMENT, INC.",False,
../downolad_files/data/nasdaq_annual_reports\caesarstone-ltd\NASDAQ_CSTE_2017.pdf,caesarstone-ltd,CAESARSTONE LTD.,False,
../downolad_files/data/nasdaq_annual_reports\caesarstone-ltd\NASDAQ_CSTE_2018.pdf,caesarstone-ltd,CAESARSTONE LTD.,False,
../downolad_files/data/nasdaq_annual_reports\caesarstone-ltd\NASDAQ_CSTE_2019.pdf,caesarstone-ltd,CAESARSTONE LTD.,False,
../downolad_files/data/nasdaq_annual_reports\caesarstone-ltd\NASDAQ_CSTE_2020.pdf,caesarstone-ltd,CAESARSTONE LTD.,False,
../downolad_files/data/nasdaq_annual_reports\caladrus-biosciences\NASDAQ_CLBS_2018.pdf,caladrus-biosciences,"CALADRIUS BIOSCIENCES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\caladrus-biosciences\NASDAQ_CLBS_2019.pdf,caladrus-biosciences,"CALADRIUS BIOSCIENCES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\caladrus-biosciences\NASDAQ_CLBS_2020.pdf,caladrus-biosciences,"CALADRIUS BIOSCIENCES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\caladrus-biosciences\NASDAQ_CLBS_2021.pdf,caladrus-biosciences,"CALADRIUS BIOSCIENCES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\calamp-corp\NASDAQ_CAMP_2018.pdf,calamp-corp,CALAMP CORP.,False,
../downolad_files/data/nasdaq_annual_reports\calamp-corp\NASDAQ_CAMP_2019.pdf,calamp-corp,CALAMP CORP.,False,
../downolad_files/data/nasdaq_annual_reports\calamp-corp\NASDAQ_CAMP_2021.pdf,calamp-corp,CALAMP CORP.,False,
../downolad_files/data/nasdaq_annual_reports\calamp-corp\NASDAQ_CAMP_2020.pdf,calamp-corp,CALAMP CORP.,False,
../downolad_files/data/nasdaq_annual_reports\calavo-growers-inc\NASDAQ_CVGW_2020.pdf,calavo-growers-inc,"CALAVO GROWERS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\calavo-growers-inc\NASDAQ_CVGW_2021.pdf,calavo-growers-inc,"CALAVO GROWERS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\calavo-growers-inc\NASDAQ_CVGW_2018.pdf,calavo-growers-inc,,,
../downolad_files/data/nasdaq_annual_reports\california-bancorp\NASDAQ_CALB_2017.pdf,california-bancorp,,,
../downolad_files/data/nasdaq_annual_reports\calavo-growers-inc\NASDAQ_CVGW_2019.pdf,calavo-growers-inc,,,
../downolad_files/data/nasdaq_annual_reports\california-bancorp\NASDAQ_CALB_2019.pdf,california-bancorp,CALIFORNIA BANCORP,False,
../downolad_files/data/nasdaq_annual_reports\california-bancorp\NASDAQ_CALB_2020.pdf,california-bancorp,CALIFORNIA BANCORP,False,
../downolad_files/data/nasdaq_annual_reports\california-bancorp\NASDAQ_CALB_2021.pdf,california-bancorp,CALIFORNIA BANCORP,False,
../downolad_files/data/nasdaq_annual_reports\calithera-biosciences-inc\NASDAQ_CALA_2019.pdf,calithera-biosciences-inc,"CALITHERA BIOSCIENCES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\calithera-biosciences-inc\NASDAQ_CALA_2020.pdf,calithera-biosciences-inc,"CALITHERA BIOSCIENCES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\california-first-national-bancorp\NASDAQ_CFNB_2019.pdf,california-first-national-bancorp,,,
../downolad_files/data/nasdaq_annual_reports\calithera-biosciences-inc\NASDAQ_CALA_2018.pdf,calithera-biosciences-inc,"CALITHERA BIOSCIENCES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\calumet\NASDAQ_CLMT_2016.pdf,calumet,"Calumet Specialty Products Partners, L.P.",False,
../downolad_files/data/nasdaq_annual_reports\calumet\NASDAQ_CLMT_2018.pdf,calumet,,,
../downolad_files/data/nasdaq_annual_reports\calumet\NASDAQ_CLMT_2019.pdf,calumet,"Calumet Specialty Products Partners, L.P.",False,
../downolad_files/data/nasdaq_annual_reports\calumet\NASDAQ_CLMT_2017.pdf,calumet,"Calumet Specialty Products Partners, L.P.",False,
../downolad_files/data/nasdaq_annual_reports\calumet\NASDAQ_CLMT_2020.pdf,calumet,"Calumet Specialty Products Partners, L.P.",False,
../downolad_files/data/nasdaq_annual_reports\calyxt-inc\NASDAQ_CLXT_2018.pdf,calyxt-inc,"Calyxt, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\calyxt-inc\NASDAQ_CLXT_2019.pdf,calyxt-inc,"Calyxt, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\calyxt-inc\NASDAQ_CLXT_2020.pdf,calyxt-inc,"Calyxt, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\calyxt-inc\NASDAQ_CLXT_2021.pdf,calyxt-inc,"Calyxt, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\cambium-networks-corporation\NASDAQ_CMBM_2019.pdf,cambium-networks-corporation,CAMBIUM NETWORKS CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\cambridge-bancorp\NASDAQ_CATC_2016.pdf,cambridge-bancorp,,,
../downolad_files/data/nasdaq_annual_reports\cambridge-bancorp\NASDAQ_CATC_2018.pdf,cambridge-bancorp,CAMBRIDGE BANCORP,False,
../downolad_files/data/nasdaq_annual_reports\cambium-networks-corporation\NASDAQ_CMBM_2020.pdf,cambium-networks-corporation,CAMBIUM NETWORKS CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\cambridge-bancorp\NASDAQ_CATC_2017.pdf,cambridge-bancorp,CAMBRIDGE BANCORP,False,
../downolad_files/data/nasdaq_annual_reports\cambridge-bancorp\NASDAQ_CATC_2020.pdf,cambridge-bancorp,CAMBRIDGE BANCORP,False,
../downolad_files/data/nasdaq_annual_reports\camden-national-corporation\NASDAQ_CAC_2019.pdf,camden-national-corporation,,,
../downolad_files/data/nasdaq_annual_reports\cambridge-bancorp\NASDAQ_CATC_2019.pdf,cambridge-bancorp,CAMBRIDGE BANCORP,False,
../downolad_files/data/nasdaq_annual_reports\camden-national-corporation\NASDAQ_CAC_2021.pdf,camden-national-corporation,,,
../downolad_files/data/nasdaq_annual_reports\camden-national-corporation\NASDAQ_CAC_2018.pdf,camden-national-corporation,,,
../downolad_files/data/nasdaq_annual_reports\canaan-inc\NASDAQ_CAN_2019.pdf,canaan-inc,Canaan Inc.,False,
../downolad_files/data/nasdaq_annual_reports\canaan-inc\NASDAQ_CAN_2020.pdf,canaan-inc,Canaan Inc.,False,
../downolad_files/data/nasdaq_annual_reports\canaan-inc\NASDAQ_CAN_2021.pdf,canaan-inc,Canaan Inc.,False,
../downolad_files/data/nasdaq_annual_reports\canadian-solar-inc\NASDAQ_CSIQ_2016.pdf,canadian-solar-inc,CANADIAN SOLAR INC.,False,
../downolad_files/data/nasdaq_annual_reports\canadian-solar-inc\NASDAQ_CSIQ_2017.pdf,canadian-solar-inc,CANADIAN SOLAR INC.,False,
../downolad_files/data/nasdaq_annual_reports\canadian-solar-inc\NASDAQ_CSIQ_2019.pdf,canadian-solar-inc,CANADIAN SOLAR INC.,False,
../downolad_files/data/nasdaq_annual_reports\canadian-solar-inc\NASDAQ_CSIQ_2018.pdf,canadian-solar-inc,CANADIAN SOLAR INC.,False,
../downolad_files/data/nasdaq_annual_reports\canadian-solar-inc\NASDAQ_CSIQ_2020.pdf,canadian-solar-inc,CANADIAN SOLAR INC.,False,
../downolad_files/data/nasdaq_annual_reports\cancer-genetics-inc\NASDAQ_CGIX_2015.pdf,cancer-genetics-inc,"CANCER GENETICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\cancer-genetics-inc\NASDAQ_CGIX_2016.pdf,cancer-genetics-inc,"CANCER GENETICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\cancer-genetics-inc\NASDAQ_CGIX_2017.pdf,cancer-genetics-inc,"CANCER GENETICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\cancer-genetics-inc\NASDAQ_CGIX_2018.pdf,cancer-genetics-inc,"CANCER GENETICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\cancer-genetics-inc\NASDAQ_CGIX_2019.pdf,cancer-genetics-inc,"CANCER GENETICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\canterbury-park-holding-corporation\NASDAQ_CPHC_2016.pdf,canterbury-park-holding-corporation,CANTERBURY PARK HOLDING CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\canterbury-park-holding-corporation\NASDAQ_CPHC_2017.pdf,canterbury-park-holding-corporation,CANTERBURY PARK HOLDING CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\canterbury-park-holding-corporation\NASDAQ_CPHC_2018.pdf,canterbury-park-holding-corporation,CANTERBURY PARK HOLDING CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\canterbury-park-holding-corporation\NASDAQ_CPHC_2019.pdf,canterbury-park-holding-corporation,CANTERBURY PARK HOLDING CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\capital-bancorp-inc\NASDAQ_CBNK_2018.pdf,capital-bancorp-inc,"CAPITAL BANCORP, INC.",False,
../downolad_files/data/nasdaq_annual_reports\canterbury-park-holding-corporation\NASDAQ_CPHC_2020.pdf,canterbury-park-holding-corporation,CANTERBURY PARK HOLDING CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\capital-bancorp-inc\NASDAQ_CBNK_2019.pdf,capital-bancorp-inc,"CAPITAL BANCORP, INC.",False,
../downolad_files/data/nasdaq_annual_reports\capital-bancorp-inc\NASDAQ_CBNK_2020.pdf,capital-bancorp-inc,"CAPITAL BANCORP, INC.",False,
../downolad_files/data/nasdaq_annual_reports\capital-bancorp-inc\NASDAQ_CBNK_2021.pdf,capital-bancorp-inc,"CAPITAL BANCORP, INC.",False,
../downolad_files/data/nasdaq_annual_reports\capital-city-bank-group-inc\NASDAQ_CCBG_2018.pdf,capital-city-bank-group-inc,,,
../downolad_files/data/nasdaq_annual_reports\capital-city-bank-group-inc\NASDAQ_CCBG_2020.pdf,capital-city-bank-group-inc,"Capital City Bank Group, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\capital-city-bank-group-inc\NASDAQ_CCBG_2021.pdf,capital-city-bank-group-inc,"Capital City Bank Group, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\capital-product-partners-lp\NASDAQ_CPLP_2018.pdf,capital-product-partners-lp,CAPITAL PRODUCT PARTNERS L.P.,False,
../downolad_files/data/nasdaq_annual_reports\capital-product-partners-lp\NASDAQ_CPLP_2019.pdf,capital-product-partners-lp,CAPITAL PRODUCT PARTNERS L.P.,False,
../downolad_files/data/nasdaq_annual_reports\capital-city-bank-group-inc\NASDAQ_CCBG_2019.pdf,capital-city-bank-group-inc,"Capital City Bank Group, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\calithera-biosciences-inc\NASDAQ_CALA_2021.pdf,calithera-biosciences-inc,,,
../downolad_files/data/nasdaq_annual_reports\capital-product-partners-lp\NASDAQ_CPLP_2020.pdf,capital-product-partners-lp,CAPITAL PRODUCT PARTNERS L.P.,False,
../downolad_files/data/nasdaq_annual_reports\capital-product-partners-lp\NASDAQ_CPLP_2021.pdf,capital-product-partners-lp,CAPITAL PRODUCT PARTNERS L.P.,False,
../downolad_files/data/nasdaq_annual_reports\capital-product-partners-lp\NASDAQ_CPLP_2017.pdf,capital-product-partners-lp,CAPITAL PRODUCT PARTNERS L.P.,False,
../downolad_files/data/nasdaq_annual_reports\capital-southwest-corporation\NASDAQ_CSWC_2019.pdf,capital-southwest-corporation,CAPITAL SOUTHWEST CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\capital-southwest-corporation\NASDAQ_CSWC_2018.pdf,capital-southwest-corporation,CAPITAL SOUTHWEST CORPORATION,False,
